GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Activated,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnYardsPerAttempt,KickReturnTouchdowns,KickReturnLong,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,SpecialTeamsSoloTackles,SpecialTeamsAssistedTackles,MiscSoloTackles,MiscAssistedTackles,Punts,PuntYards,PuntAverage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsLongestMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,ReceptionPercentage,ReceivingYardsPerTarget,Tackles,OffensiveTouchdowns,DefensiveTouchdowns,SpecialTeamsTouchdowns,Touchdowns,FantasyPosition,FieldGoalPercentage,PlayerGameID,FumblesOwnRecoveries,FumblesOutOfBounds,KickReturnFairCatches,PuntReturnFairCatches,PuntTouchbacks,PuntInside20,PuntNetAverage,ExtraPointsAttempted,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,Safeties,FieldGoalsHadBlocked,PuntsHadBlocked,ExtraPointsHadBlocked,PuntLong,BlockedKickReturnYards,FieldGoalReturnYards,PuntNetYards,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,MiscFumblesForced,MiscFumblesRecovered,ShortName,PlayingSurface,IsGameOver,SafetiesAllowed,Stadium,Temperature,Humidity,WindSpeed,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed,OffensiveTeamSnaps,DefensiveTeamSnaps,SpecialTeamsTeamSnaps,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,YahooSalary,FantasyPointsYahoo,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,FantasyDraftSalary,FantasyDraftPosition,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID,FantasyPointsFantasyDraft,OffensiveFumbleRecoveryTouchdowns,SnapCountsConfirmed,ScoringDetails
201910122,19897,1,2019,2019-09-09T19:10:00,1,NO,HOU,HOME,10,Tre'Quan Smith,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0,1.3,24.1,12.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.1,36.8,4.4,0.0,0.0,0.0,0.0,0.0,WR,0.0,990287411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tre'Quan Smith,Artificial,True,0.0,,,,,3827,2870,2870,,,,,,,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,4.1,5,3.4,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,5,4,Scrambled,Scrambled,False,5078,WR,22,13,2019-09-09T00:00:00,2019-09-09T19:10:00,16997,22,13,16997,4.1,,,[]
201910130,14918,1,2019,2019-09-08T16:05:00,1,CIN,SEA,AWAY,85,Tyler Eifert,TE,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,24.1,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.2,55.2,4.4,0.0,0.0,0.0,0.0,0.0,TE,0.0,990286606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Eifert,Artificial,True,0.0,,,,,3827,2282,2282,,,,,,,,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4.2,7,3.5,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,6,3,Scrambled,Scrambled,False,4416,TE,7,30,2019-09-08T00:00:00,2019-09-08T16:05:00,16992,7,30,16992,4.2,,,[]
201910108,17290,1,2019,2019-09-08T13:00:00,1,TEN,CLE,AWAY,10,Adam Humphries,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,2.0,28.3,5.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.7,58.9,4.1,0.0,0.0,0.0,0.0,0.0,WR,0.0,990285618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adam Humphries,Grass,True,0.0,,,,,3827,2944,2944,,,,,,,,0.0,3.7,0.0,0.0,0.0,0.0,0.0,4.7,10,3.7,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,16,6,Scrambled,Scrambled,False,5446,WR,34,8,2019-09-08T00:00:00,2019-09-08T13:00:00,16984,34,8,16984,4.7,,,[]
201910129,16451,1,2019,2019-09-08T16:05:00,1,IND,LAC,AWAY,85,Eric Ebron,TE,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.1,1.5,23.5,5.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.2,55.2,4.3,0.0,0.0,0.0,0.0,0.0,TE,0.0,990286467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eric Ebron,Grass,True,0.0,,,,,4342,3018,3018,,,,,,,,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4.2,14,3.5,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,4,10,Scrambled,Scrambled,False,5594,TE,14,29,2019-09-08T00:00:00,2019-09-08T16:05:00,16991,14,29,16991,4.2,,,[]
201910124,14141,1,2019,2019-09-08T13:00:00,1,BUF,NYJ,AWAY,10,Cole Beasley,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.8,1.9,27.7,5.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.6,58.9,4.1,0.0,0.0,0.0,0.0,0.0,WR,0.0,990286164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cole Beasley,Artificial,True,0.0,,,,,3533,2650,2650,,,,,,,,0.0,3.7,0.0,0.0,0.0,0.0,0.0,4.6,6,3.7,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,20,23,Scrambled,Scrambled,False,5888,WR,4,24,2019-09-08T00:00:00,2019-09-08T13:00:00,16987,4,24,16987,4.6,,,[]
201910124,16855,1,2019,2019-09-08T13:00:00,1,NYJ,BUF,HOME,88,Ty Montgomery,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,15.2,1.6,0.1,0.0,1.3,1.0,7.2,3.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.7,73.6,3.5,0.0,0.0,0.0,0.0,0.0,RB,0.0,990286193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ty Montgomery,Artificial,True,0.0,,,,,3606,2355,2355,,,,,,,,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.7,6,3.2,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,2,18,Scrambled,Scrambled,False,5005,RB,24,4,2019-09-08T00:00:00,2019-09-08T13:00:00,16987,24,4,16987,3.7,,,[]
201910126,20079,1,2019,2019-09-08T13:00:00,1,WAS,PHI,AWAY,14,Trey Quinn,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.9,1.9,27.7,5.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.6,58.9,4.1,0.0,0.0,0.0,0.0,0.0,WR,0.0,990286405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trey Quinn,Grass,True,0.0,,,,,3606,2502,2502,,,,,,,,0.0,3.6,0.0,0.0,0.0,0.0,0.0,4.6,5,3.6,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,15,20,Scrambled,Scrambled,False,4931,WR,35,26,2019-09-08T00:00:00,2019-09-08T13:00:00,16988,35,26,16988,4.6,,,[]
201910130,18881,1,2019,2019-09-08T16:05:00,1,CIN,SEA,AWAY,11,John Ross,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,2.2,1.4,22.9,11.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.0,36.8,4.2,0.0,0.0,0.0,0.0,0.0,WR,0.0,990286649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John Ross,Artificial,True,0.0,,,,,3974,2870,2870,,,,,,,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,4.0,7,3.4,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,6,14,Scrambled,Scrambled,False,6182,WR,7,30,2019-09-08T00:00:00,2019-09-08T16:05:00,16992,7,30,16992,4.0,,,[]
201910120,17963,1,2019,2019-09-08T13:00:00,1,ATL,MIN,AWAY,81,Austin Hooper,TE,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.1,27.6,5.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.8,58.9,4.1,0.0,0.0,0.0,0.0,0.0,TE,0.0,990286056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austin Hooper,Artificial,True,0.0,,,,,4048,2355,2355,,,,,,,,0.0,3.7,0.0,0.0,0.0,0.0,0.0,4.8,7,3.7,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,3,3,Scrambled,Scrambled,False,4342,TE,2,20,2019-09-08T00:00:00,2019-09-08T13:00:00,16986,2,20,16986,4.8,,,[]
201910124,18926,1,2019,2019-09-08T13:00:00,1,BUF,NYJ,AWAY,11,Zay Jones,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,23.0,11.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.0,49.1,5.6,0.0,0.0,0.0,0.0,0.0,WR,0.0,990286222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zay Jones,Artificial,True,0.0,,,,,3680,2723,2723,,,,,,,,0.0,3.3,0.0,0.0,0.0,0.0,0.0,4.0,5,3.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,20,23,Scrambled,Scrambled,False,5373,WR,4,24,2019-09-08T00:00:00,2019-09-08T13:00:00,16987,4,24,16987,4.0,,,[]
201910115,19816,1,2019,2019-09-08T13:00:00,1,JAX,KC,HOME,17,D.J. Chark,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,2.0,1.5,27.1,6.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.1,55.2,5.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,990285794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D.J. Chark,Grass,True,0.0,,,,,3606,2429,2429,,,,,,,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,4.1,5,3.4,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,22,13,Scrambled,Scrambled,False,5152,WR,15,16,2019-09-08T00:00:00,2019-09-08T13:00:00,16990,15,16,16990,4.1,,,[]
201910121,16790,1,2019,2019-09-08T20:20:00,1,NE,PIT,HOME,13,Phillip Dorsett,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,1.8,1.2,21.8,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.9,49.1,5.4,0.0,0.0,0.0,0.0,0.0,WR,0.0,990287216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phillip Dorsett,Artificial,True,0.0,,,,,3606,2282,2282,,,,,,,,0.0,3.3,0.0,0.0,0.0,0.0,0.0,3.9,5,3.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,7,11,Scrambled,Scrambled,False,4416,WR,21,28,2019-09-08T00:00:00,2019-09-08T20:20:00,16996,21,28,16996,3.9,,,[]
201910130,15509,1,2019,2019-09-08T16:05:00,1,SEA,CIN,HOME,18,Jaron Brown,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,22.1,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.0,49.1,5.4,0.0,0.0,0.0,0.0,0.0,WR,0.0,990286612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaron Brown,Artificial,True,0.0,,,,,3312,2282,2282,,,,,,,,0.0,3.3,0.0,0.0,0.0,0.0,0.0,4.0,5,3.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,24,15,Scrambled,Scrambled,False,4416,WR,30,7,2019-09-08T00:00:00,2019-09-08T16:05:00,16992,30,7,16992,4.0,,,[]
201910126,16694,1,2019,2019-09-08T13:00:00,1,WAS,PHI,AWAY,10,Paul Richardson,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,2.0,1.5,25.8,6.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.0,55.2,4.8,0.0,0.0,0.0,0.0,0.0,WR,0.0,990286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Richardson,Grass,True,0.0,,,,,3606,2870,2870,,,,,,,,0.0,3.3,0.0,0.0,0.0,0.0,0.0,4.0,10,3.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,15,20,Scrambled,Scrambled,False,5667,WR,35,26,2019-09-08T00:00:00,2019-09-08T13:00:00,16988,35,26,16988,4.0,,,[]
201910125,16964,1,2019,2019-09-09T22:20:00,1,LV,DEN,HOME,83,Darren Waller,TE,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.3,1.7,25.8,6.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.3,55.2,4.8,0.0,0.0,0.0,0.0,0.0,TE,0.0,990287503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darren Waller,Grass,True,0.0,,,,,3533,2208,2208,,,,,,,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,4.3,5,3.4,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,12,17,Scrambled,Scrambled,False,3901,TE,25,10,2019-09-09T00:00:00,2019-09-09T22:20:00,16998,25,10,16998,4.3,,,[]
201910125,18690,1,2019,2019-09-09T22:20:00,1,LV,DEN,HOME,30,Jalen Richard,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,13.0,2.4,0.1,0.0,1.9,1.3,14.6,5.4,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.9,36.8,2.7,0.0,0.0,0.0,0.0,0.0,RB,0.0,990287529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jalen Richard,Grass,True,0.0,,,,,3754,2576,2576,,,,,,,,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.9,7,3.2,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,12,14,Scrambled,Scrambled,False,4858,RB,25,10,2019-09-09T00:00:00,2019-09-09T22:20:00,16998,25,10,16998,3.9,,,[]
201910130,19950,1,2019,2019-09-08T16:05:00,1,SEA,CIN,HOME,88,Will Dissly,TE,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.8,1.3,21.3,10.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.9,49.1,5.3,0.0,0.0,0.0,0.0,0.0,TE,0.0,990286682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Will Dissly,Artificial,True,0.0,,,,,2944,2134,2134,,,,,,,,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.9,10,3.2,Scrambled,Scrambled,2019-09-08T00:00:00,Scrambled,Scrambled,Scrambled,Scrambled,24,21,Scrambled,Scrambled,False,3901,TE,30,7,2019-09-08T00:00:00,2019-09-08T16:05:00,16992,30,7,16992,3.9,,,[]
201910106,11488,1,2019,2019-09-05T20:20:00,1,GB,CHI,AWAY,80,Jimmy Graham,TE,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.7,25.7,6.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.3,44.2,3.8,0.0,0.0,0.0,0.0,0.0,TE,0.0,990285294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jimmy Graham,Grass,True,0.0,,,,,3754,2650,2650,,,,,,,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,4.3,7,3.4,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,1,5,Scrambled,Scrambled,False,4931,TE,12,6,2019-09-05T00:00:00,2019-09-05T20:20:00,16983,12,6,16983,4.3,,,[]
201910119,16141,1,2019,2019-09-08T13:00:00,1,BAL,MIA,AWAY,83,Willie Snead,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.3,1.7,25.3,6.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.2,55.2,4.6,0.0,0.0,0.0,0.0,0.0,WR,0.0,990285887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willie Snead,Grass,True,0.0,,,,,3533,2944,2944,,,,,,,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,4.2,5,3.4,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,19,13,Scrambled,Scrambled,False,5446,WR,3,19,2019-09-08T00:00:00,2019-09-08T13:00:00,16985,3,19,16985,4.2,,,[]
